,cost,level_1_1,level_1_2,level_1_3,level_2_1,level_2_2,region,is_44,title_vector_0,title_vector_1,title_vector_2,title_vector_3,title_vector_4,title_vector_5,title_vector_6,title_vector_7,title_vector_8,title_vector_9,title_vector_10,title_vector_11,title_vector_12,title_vector_13,title_vector_14,title_vector_15,title_vector_16,title_vector_17,title_vector_18,title_vector_19,supplier_id
7903,95150.0,0,0,1,0,1,9,1,0.08113215,-0.09375092,0.5738337,0.17637365,-0.1687326,-0.42456874,0.28831095,0.6251109,-0.14390488,-0.2996585,-0.15794258,0.03229779,-0.08617408,0.4174003,0.4837936,0.060165472,0.44480422,-0.300836,-0.457804,-0.11964698,167
7910,6100.0,0,0,1,0,1,58,1,0.05833442,0.30399635,0.23568043,0.18244597,-0.1906972,-0.05669313,-0.07408156,0.37801668,-0.3113886,-0.24982928,0.4182436,-0.031093583,-0.08380635,0.22133787,0.32280087,-0.27147317,0.20304456,0.26470092,-0.44023246,-0.3106551,35
7911,16613.65,0,0,1,0,1,30,1,-0.23502076,0.10354722,0.14352427,0.13520344,0.121532835,0.11936787,-0.15935585,0.2608308,-0.6861728,0.25524858,0.07931273,0.074047,-0.014886184,0.2407613,-0.059041034,-0.07272386,0.3303736,0.11772234,-0.08505942,-0.22751753,172
7913,91368.0,0,0,1,0,1,68,1,-0.06413379,-0.120728545,0.2744463,0.09186574,0.045083124,0.049115237,0.03945752,0.24975322,-0.13330485,0.1332866,0.12340216,0.02567557,0.22228517,-0.11033494,0.13206007,-0.08633921,0.24521136,-0.031556852,-0.116606526,-0.24548848,139
7919,21352.0,0,0,1,0,1,9,1,0.15958166,-0.025483418,-0.43625343,0.018549537,-0.13022709,0.7000249,0.16064802,-0.043480247,0.404905,0.32865682,0.04528184,-0.07818716,-0.1233603,-0.12953281,0.009666203,-0.07962564,0.33936533,0.00058823643,0.20888557,-0.082376175,169
7921,4510581.94,0,0,1,0,1,63,0,-0.10392478,-0.458958,1.8656392,-0.25701806,0.7585084,-0.42668507,-0.38293508,0.17644879,-0.16331571,-0.19344288,0.45129162,-0.028797233,-0.3475649,0.51869285,0.6098394,0.71582997,-0.17289083,-0.56511146,0.024806026,0.034498572,167
7923,17796.0,0,0,1,0,1,26,1,-0.14218198,0.006810229,0.3663115,-0.023114812,-0.0030738292,-0.1987864,-0.024972295,0.20831375,-0.24466422,0.12767893,0.20910609,-0.16744226,0.20282775,0.056111444,0.11020599,0.15249234,0.3662484,-0.18971945,-0.34893733,-0.34012407,190
7927,19890.0,0,0,1,0,1,30,1,0.40711537,0.25205863,-0.25799572,0.5681756,0.28391048,-0.15928791,-0.3288045,0.5755567,0.24842945,-0.17483869,-0.5739355,0.12888914,0.07741815,0.72263396,0.5457316,0.32789627,0.2099886,0.016546903,0.15571392,0.032465547,95
7930,3690.0,0,0,1,0,1,29,1,0.037558552,0.034047175,-0.092528,-0.09890605,0.078421675,-0.015483878,-0.04737586,0.076430984,-0.051389605,0.09587192,-0.045140546,0.039692096,-0.05221761,0.10962713,0.021938577,-0.04195575,0.05034675,-0.035528757,0.09346939,-0.11704149,76
7931,6905.0,0,0,1,0,1,29,1,0.018057931,-0.024581771,-0.087260686,0.043541808,-0.0962405,0.04125827,-0.16759557,-0.03273933,-0.0037045626,0.11646904,0.054665472,0.082574695,-0.0050999247,0.10827891,-0.01938427,0.12379611,0.1766034,-0.07333109,0.024622688,-0.033061177,77
7933,7055.0,0,0,1,0,1,29,1,0.14427009,-0.039057218,0.06849612,-0.073953785,0.010888947,-0.047959615,0.06015566,0.082049854,-0.11453261,0.0045445994,0.057080597,0.01914395,0.19714087,0.038881525,0.1469496,0.06591882,0.1489968,-0.06866754,-0.14995655,-0.12425768,204
7934,19000.0,0,0,1,0,1,76,1,0.20741034,0.12236786,0.17235611,0.025405455,-0.056391895,0.035281345,-0.031578735,0.19673313,-0.36535978,-0.013508394,0.15431571,0.08600598,0.08670368,0.2793438,0.07677377,0.084180064,0.33730066,-0.06403284,0.01345379,-0.14047854,187
7941,10290.0,0,0,1,0,1,57,1,-0.3476832,0.042718105,0.30405423,0.058275584,-0.030275054,0.024963833,0.055253286,0.53113776,-0.38560227,0.12481115,0.24061151,-0.046276946,0.12848166,-0.12857567,0.20607501,-0.013584059,0.23994602,0.104511455,0.20749763,-0.17463362,190
7942,34500.0,0,0,1,1,0,24,1,-0.18132186,-0.017512878,0.017552158,0.20179819,0.19679387,0.04580939,-0.2811733,0.33285293,-0.4290455,0.28321007,0.09658003,-0.14625904,0.0156222,0.06212717,0.056856055,0.11531511,0.38482016,0.13160963,0.09906834,-0.15796474,32
7944,1699500.0,1,0,0,0,0,2,1,0.032810614,0.19989948,-0.062483396,-0.02457871,0.21872963,-0.14822248,-0.16470592,0.5678205,-0.16040383,0.12599225,0.2423418,0.0402053,0.12754904,-0.11684819,-0.024375528,0.23638603,0.3874471,-0.03836211,-0.13922651,0.09860889,99
7946,1250.0,0,0,1,0,1,25,1,-0.0018479228,-0.08029521,0.0916058,-0.039653346,-0.013914449,-0.0039298274,0.048722308,0.06366904,-0.04854529,0.047691386,0.07135645,-0.045827225,0.102319226,-0.0011285455,0.119817905,0.06535844,0.09779267,0.0030152733,-0.07718869,-0.050695088,200
7948,4990.0,0,0,1,1,0,39,1,-0.034671854,-0.14563406,0.27932224,0.022507783,0.12679036,0.10418173,0.14208364,0.26629856,-0.08117902,0.22127812,0.12815014,-0.03850424,0.2715974,-0.07994487,0.1563829,-0.017443292,0.23087098,-0.045983847,-0.058597006,-0.23646617,192
7956,622255.0,1,0,0,0,0,45,1,-0.050224915,0.20780723,-0.14729533,-0.07379571,0.4617548,-0.11489649,-0.09837882,0.19428234,0.18444024,-0.11718509,0.10266556,0.0424832,-0.109243274,-0.17437749,-0.09434175,0.1188167,0.27334073,-0.39885762,-0.41858688,-0.09415018,174
7959,69795.0,0,0,1,0,1,36,1,-0.26306635,-0.16349392,0.13429001,0.054553196,0.086205795,-0.17901844,-0.0042578625,0.3225634,-0.37915212,-0.05098945,0.3750532,-0.08907203,-0.050050013,0.039542176,0.31788066,-0.06309146,0.35656604,-0.10330818,0.068636306,-0.29075682,208
7962,31249.65,0,0,1,0,1,33,1,0.21759178,-0.049521483,-0.120891176,-0.47119892,-0.27257156,-0.2438217,0.7961895,0.024752628,-0.19767927,-0.280337,-0.41609696,0.08790207,-0.006651927,-0.23982336,-0.007053614,-0.19853038,-0.16982931,-0.16409826,-0.12253979,-0.13789791,132
7969,18330.0,0,0,1,0,1,76,1,-0.22186178,-0.0059089907,0.16807239,0.2120491,0.17315866,0.058472656,-0.20155758,0.27255243,-0.4877468,0.17292151,0.12088473,-0.15602137,-0.048537124,0.104950994,0.07927149,-0.052656345,0.37881088,0.042489506,0.12164826,-0.15113842,225
7975,19364.0,0,0,1,0,1,33,1,0.41178977,0.3126739,0.18507896,-0.31055307,0.35988596,-0.19746672,0.4736241,-0.49019092,-0.14948757,0.3230113,-0.123316124,0.38028538,0.11426164,0.12914531,-0.5644561,-0.1861379,-0.3715793,0.33503026,-0.13883048,-0.2847109,17
7976,2057000.0,1,0,0,0,0,62,1,0.123008914,0.033810426,0.021715958,0.049438473,0.04219215,-0.09613324,-0.04425399,0.20803991,-0.10478057,-0.09378364,0.18655205,-0.09434288,0.26158965,-0.15113883,0.1496425,0.13623762,0.2154222,0.1278823,-0.27401426,-0.11677897,120
7978,1449865.78,1,0,0,0,0,2,1,0.059287336,-0.06549698,0.08616453,0.02175358,0.012588927,-0.03980581,0.01471991,0.14473908,-0.08653961,0.045423288,0.11962047,-0.074708514,0.14342883,0.0021292628,0.104481906,0.11272279,0.16399267,0.0057276366,-0.111015916,-0.06177784,227
7980,15675.0,0,0,1,1,1,51,1,-0.2161221,-0.49631128,-0.09915249,0.0052249352,-0.03755126,0.32875508,0.13991909,-0.0630037,-0.16618834,-0.19424933,0.2525803,0.052918047,-0.2534032,0.2580261,0.6050486,0.31076,0.45675015,0.2516737,-0.17213199,-0.6386074,177
7982,13250.0,0,0,1,1,0,7,1,-0.27232596,0.07975779,0.07800049,0.22386271,0.046430722,-0.021735197,0.11763125,0.31933394,-0.32152128,-0.01437849,-0.020975506,-0.117868915,0.13649486,-0.029539777,0.34578714,-0.12591584,0.119238466,0.36976677,0.0826236,-0.5106259,206
7988,117533.28,0,0,1,0,1,78,1,0.3493396,0.109721236,0.1652102,0.08683404,0.13384515,-0.4111324,-0.5278629,0.016565472,0.099543005,0.021342052,0.008140022,0.36656308,0.27369434,-0.07569295,0.5338404,-0.36185804,-0.38703284,-0.019235449,0.3137345,0.097049974,145
7989,1000000.0,0,0,1,0,1,10,1,-0.12317686,-0.18891001,0.17307955,0.059231322,0.07779842,0.014661111,0.1457676,0.269207,-0.1499505,0.052375317,0.20737389,-0.0921849,0.10052917,-0.079365134,0.25761655,-0.048716675,0.21611978,0.044369753,0.036274787,-0.10761655,60
7993,13580.0,0,0,1,0,1,31,1,-0.1839793,0.099749915,0.35014683,0.15923792,-0.10000062,-0.1156169,-0.1481659,0.11437564,-0.5295591,0.1294476,0.19525287,-0.106068574,0.1475282,0.17194816,0.1186124,0.18228696,0.32263273,-0.093156114,-0.12849335,-0.11930404,156
7994,48940.0,0,0,1,0,1,31,1,-0.2184655,0.18373175,0.3608091,0.17183259,0.03403312,-0.14998235,-0.16011636,0.122995846,-0.55492,0.19332501,0.17599727,-0.122902766,0.088812225,0.09053738,-0.007184264,0.14688125,0.2469688,-0.13974562,-0.035584755,-0.10043163,171
7995,8260.0,0,0,1,1,1,17,1,-0.17035356,-0.0339821,-0.13696711,-0.06667507,0.15777104,-0.33821443,-0.1723241,0.46276215,-0.6645363,0.071065806,0.2606687,0.087011114,0.07611121,0.0603666,0.1021718,0.11104518,0.18057759,-0.16460024,-0.21017386,-0.42533517,206
7996,109910.0,0,0,1,0,1,32,1,-0.03348761,0.14159046,0.45865098,0.122412555,0.039029103,0.03220669,-0.11147578,0.2265567,-0.22971514,0.055822667,0.33867905,-0.009953779,0.17365462,-0.22328354,0.25063214,0.03756487,0.2646103,-0.11268736,-0.078313485,-0.17774598,190
7997,48492.0,0,0,1,0,1,80,1,0.13952798,-0.13582228,0.070189886,0.081357636,-0.23350424,0.26772115,0.025359476,0.16058522,-0.08131355,0.13559195,0.08641773,0.12559935,0.17955005,-0.07277308,0.21375024,0.0052493406,0.35527858,-0.07272867,-0.008843122,-0.19362357,190
7998,8200.0,0,0,1,0,1,76,1,-0.21358418,0.0663,0.1447768,0.19721971,0.051118437,0.032582328,-0.19089496,0.2072036,-0.428681,0.15026179,0.1180248,-0.12304768,0.0015345094,0.17117654,0.09630956,0.0011203629,0.3019383,0.043760438,0.15324187,-0.188567,186
8004,60096.2,0,0,1,0,1,51,1,0.060122173,-0.054272674,0.10518757,0.12545966,-0.063543275,-0.16358452,-0.058336005,0.19932435,-0.19272666,-0.066761546,0.28712812,0.036983006,0.10510684,-0.05099627,0.10992398,0.059671097,0.14743786,-0.04419019,-0.0902705,-0.17347369,74
8008,1024900.0,1,0,0,0,0,39,1,-0.23451464,-0.14912271,-0.12947568,0.029870978,0.36355686,-0.06269056,-0.058428258,0.011236219,0.1455029,-0.27646092,-0.038911294,0.047580097,0.3765327,-0.12942365,0.2517085,0.19683257,0.023999587,-0.0040664338,-0.10186917,0.26168388,111
8009,215185.1,0,0,1,0,1,63,1,-0.081139944,0.00083674566,0.3526805,0.14651173,0.046611577,-0.27030066,-0.11800009,0.3323351,-0.23513961,-0.014022677,0.4619183,-0.17115743,0.24522819,0.09638598,0.077579364,0.26485837,0.60514134,-0.2662644,-0.3017328,-0.30359018,168
8010,18012.0,0,0,1,0,1,28,1,0.11073965,-0.073848054,0.32740065,-0.017173627,-0.20217502,-0.16089644,0.10748067,0.29251394,0.07099489,-0.038567718,0.19924916,0.042735305,0.21431758,0.094585374,0.14670706,0.17605668,0.2361172,-0.013493223,-0.29908186,-0.25759333,132
8011,27940.0,0,0,1,1,1,31,1,0.050967988,-0.53916633,0.27243075,-0.33734432,-0.19603488,-0.4567899,0.5320337,0.14413269,-0.14614493,0.01422205,0.22339271,0.29148775,0.00046006832,0.12088963,0.3203624,-0.018282793,-0.4236476,0.03060398,0.2509943,0.20165364,190
8012,950000.0,1,0,0,0,0,35,1,-0.2546191,-0.38070124,-0.016841056,-0.24562825,0.115457065,-0.23193231,0.09602496,0.090973146,0.15210418,0.07136354,0.12554601,-0.061113052,0.20577708,-0.42555898,0.017599966,0.30369827,-0.06279313,0.07600205,0.18341932,-0.10954471,197
8013,824440.33,1,0,0,0,0,64,1,0.031993143,0.056654736,-0.013367758,0.09796111,0.16048937,-0.15731248,0.1003489,0.39703304,-0.047899842,-0.13339292,0.24954985,-0.06390717,0.30313063,-0.12362232,0.27860963,0.03696129,0.27494964,0.025409542,-0.29081932,-0.050740942,61
8015,870039.05,1,0,0,0,0,78,1,0.036849935,-0.05567395,-0.17201442,0.06394604,0.16197847,-0.06717538,-0.08076242,0.21739155,0.003628145,-0.044572532,0.13889976,0.20438969,-0.060930625,0.053328864,0.11287489,0.076195,0.16020301,-0.07788245,-0.18184897,-0.07477241,143
8018,444248.0,0,0,1,0,1,57,1,0.090583,-0.06417529,0.46170557,0.2750205,0.018967375,0.018773293,-0.20785342,0.34920067,-0.3058385,0.2819439,0.6165378,-0.07293181,0.12651946,-0.19494706,0.5274104,-0.1856168,0.48120636,-0.31737003,0.099259175,0.074877754,18
8019,129500.0,0,0,1,0,1,31,1,-0.12265124,0.18851098,0.23500228,0.14735323,-0.028677233,-0.13483152,-0.1436011,0.16627382,-0.45149505,0.098149575,0.23384799,-0.05974923,0.18254718,0.063762754,0.08129336,0.14368312,0.25984693,-0.12807739,-0.1436009,-0.19516496,172
8021,5680.0,0,0,1,0,1,22,1,-0.1334638,-0.19438076,0.077084094,-0.113228425,-0.026095448,-0.066447176,0.20224953,0.5346163,-0.26598483,-0.27777237,0.16915442,-0.053152297,0.4884586,0.3332677,0.036432408,-0.3019288,0.12894687,-0.21586601,-0.22222076,-0.45131773,206
8036,837.0,0,0,1,0,1,35,1,-0.21876477,0.21519838,0.26876745,0.20604911,-0.054314572,-0.09106249,-0.17534068,0.4692864,-0.5186765,-0.22726916,0.32796368,-0.045905568,0.004405608,0.14682172,0.2833674,-0.2072618,0.5451414,-0.10803405,-0.18989863,-0.23095116,106
8040,39170.0,0,0,1,1,1,72,1,-0.097624026,0.0916333,-0.10564695,0.057055652,-0.16339855,-0.18371397,-0.15926199,0.45777407,0.10229376,0.043119058,0.90581685,-0.07474374,-0.022790067,-0.046547465,0.01168727,0.066206746,0.23310067,0.248425,0.33405614,-0.5008246,138
8044,7110.0,0,0,1,0,1,62,1,0.049561054,-0.10384018,0.23071313,0.18613853,0.04087182,0.00044781162,0.014423385,0.33095554,-0.32322574,-0.09863532,0.030768767,0.13726595,0.14541283,0.0038219464,0.16298722,-0.12908319,0.17178382,0.013375264,0.0397254,-0.32900092,213
8045,9730.0,0,0,1,1,1,22,1,0.26266494,0.09260825,0.046608873,0.22810505,0.3055845,-0.38674957,0.12281223,0.21508977,-0.33022296,0.21417175,0.23216364,-0.30191576,0.031372726,0.33952966,0.06891995,0.24156448,0.23409608,0.082660496,0.07120714,-0.03722188,86
8047,3000.0,0,0,1,1,0,25,1,-0.104695044,0.11625192,0.3240859,0.2502415,-0.04056091,-0.1378959,-0.12404771,0.14948727,-0.02257707,0.043706495,0.44197863,0.05283625,0.032868084,0.2848954,0.22945428,0.33351645,0.231061,-0.40924445,-0.076974615,-0.31995478,200
8049,28312.0,0,1,0,0,0,45,1,-0.13382536,0.16433072,0.24198236,0.047630277,0.030794704,-0.053409737,-0.0065652863,0.20981626,-0.34379336,0.04768832,0.3142914,-0.021985354,0.046943568,0.09751212,0.04920825,0.13830726,0.31796533,-0.14588061,-0.15340917,-0.20551819,4
8051,223700.0,1,0,0,0,0,70,1,-0.08273675,-0.13044807,0.26991126,-0.04419988,-0.20787674,-0.25161418,0.051040992,0.0713006,-0.21925497,-0.0850895,0.40589553,0.24098854,0.1493301,0.073054835,0.17207429,0.31142762,0.25273266,-0.18046701,-0.1340907,-0.08377559,159
8054,35640.0,0,0,1,0,1,45,1,-0.111918256,0.24902593,0.21875119,0.075561814,-0.10684039,-0.09368746,-0.12820596,0.30988237,-0.28877956,0.02908673,0.27996147,0.024374595,-0.022623245,0.07706722,0.114865065,0.16031955,0.29473048,-0.18800595,-0.11424965,-0.16049875,4
8056,325452.72,0,0,1,1,1,42,1,-0.04355301,-0.08033006,0.35241118,-0.032507077,0.06237015,0.069071,0.06097933,0.2412492,-0.09468024,0.18835078,0.1760325,-0.064160496,0.17993481,-0.015719032,0.112315685,-0.09420931,0.2138107,-0.029735925,-0.07540429,-0.2041609,169
8061,15534.0,0,0,1,0,1,46,1,-0.28288808,-0.14589886,0.20742963,0.17741571,-0.06796346,-0.13600375,0.12155965,0.18447462,-0.25600198,0.051623,0.31513998,0.09400669,0.009883985,-0.017573625,0.21296856,-0.2436061,0.12249211,-0.065662734,0.18900782,-0.035078432,7
8062,34582.5,0,0,1,1,0,35,1,0.23234335,0.16556835,0.035447937,0.106457055,-0.31382254,0.29277647,-0.2700443,0.02468167,0.03960966,0.17857653,0.023513008,0.27258462,0.0086103985,0.13371243,0.07773473,0.11639163,0.40427092,-0.07332924,-0.028518658,-0.33770508,142
8066,190000.0,0,0,1,0,1,45,1,-0.0754803,0.073192604,0.3349591,0.21743974,0.037015058,-0.103997394,-0.015624689,0.45955163,-0.42363656,-0.19865222,0.4701931,0.07749847,0.0010127969,0.11988394,0.31467846,-0.08390518,0.43550545,-0.2605152,-0.23053865,-0.44786343,2
8068,1054.0,0,0,1,0,1,82,1,-0.033519305,-0.12465187,0.15638185,-0.05987324,0.06545565,-0.01795652,0.12872645,0.15707432,0.060689107,0.018008811,0.029175023,-0.07046445,0.15931892,-0.13011752,0.26149586,0.11957416,0.13994037,-0.073654376,-0.04989418,-0.069730625,149
8070,10327.0,0,0,1,1,0,70,1,-0.10231071,0.020122517,0.26746777,0.12363256,0.07375132,-0.041758712,0.05519952,0.19645117,-0.1684112,0.0040697297,0.20276852,0.1073282,-0.0225526,-0.22067036,0.24570984,0.25386256,0.54270566,0.14107944,-0.29904142,-0.4192938,35
8073,313100.04,0,0,1,0,1,64,1,-0.09857844,0.055290006,0.20152758,0.25688118,0.011144591,-0.113497734,0.0767997,0.44734493,-0.42802653,-0.21497948,0.46550617,0.21842153,-0.029476818,0.14749289,0.34691384,-0.22827604,0.44046104,-0.24203937,-0.23025851,-0.39260632,122
8074,7980.0,0,0,1,0,1,51,1,-9.161451e-05,0.09399315,0.118991196,-0.3435666,-0.36196923,-0.2738634,-0.20278683,0.21446075,-0.0027700076,0.010289314,0.6048956,0.09675688,0.19971594,0.18755561,0.08447899,0.41706893,0.3319066,-0.32699108,-0.01568031,-0.24685462,176
8075,4260.0,0,0,1,0,1,21,1,-0.0805968,0.24379733,0.13041878,0.20768197,-0.018518977,-0.5490847,-0.13470924,0.31184515,-0.44235635,0.048311807,0.20012903,-0.20016351,-0.096290536,0.16217203,-0.14365569,0.030609634,-0.070517525,0.111856624,-0.37103152,0.18857527,69
8076,5900.0,0,0,1,0,1,40,1,-0.24342898,0.11708388,0.075798936,0.255621,-0.19345927,-0.078846276,-0.080330625,0.26264867,-0.20954455,0.034056086,0.09708801,-0.07591409,0.10577453,0.17489277,0.07090861,0.21437767,0.2674817,-0.1678206,-0.18581444,-0.172971,115
8077,26750.0,0,0,1,1,0,24,1,-0.12154493,-0.14386047,-0.023303084,0.1525923,0.12937516,0.11990061,0.022359656,0.29087925,-0.13558297,0.03745952,0.18136299,-0.121129975,0.1584626,-0.16038956,0.34927347,0.033927888,0.30334127,0.14879666,0.11303895,-0.103095,32
8078,127194.0,0,0,1,0,1,24,1,0.08700583,0.1887163,0.27937737,0.07025445,-0.1564687,0.008730536,-0.070270926,0.35955742,-0.25428823,-0.10425374,0.25624678,-0.0020865146,0.103337884,-0.23561446,0.10763489,0.071691565,0.11846515,-0.03432382,-0.09202419,-0.2422335,145
8081,2096000.0,1,0,0,0,0,65,1,0.0015116748,0.0013392282,0.0046482114,0.028827818,0.071515314,-0.09511719,-0.034118395,0.2819052,-0.044459455,0.0029585562,0.25904757,-0.10037507,0.25820768,-0.12602203,0.19869544,0.20345272,0.24044968,-0.053416964,-0.22244093,-0.063809454,36
8097,14000.0,0,0,1,0,1,66,1,-0.31819648,0.33923838,0.42557913,0.42117724,-0.080838606,-0.1268904,-0.034751896,0.77447224,-0.46924263,-0.18842977,0.18421899,-0.24188948,0.35867378,0.18147895,0.26751104,0.07869289,0.23630881,-0.19260031,-0.29909804,-0.5668634,35
8104,35830.0,0,0,1,0,1,23,1,0.050287683,-0.10946023,0.4050492,0.033648998,0.089401186,-0.26937172,0.054704137,0.30438364,-0.22045095,0.09351296,0.43482292,-0.17399396,0.07515902,-0.024261871,0.21488117,0.20600376,0.38232228,-0.13553637,0.015833141,-0.22653855,181
8105,8400.0,0,0,1,1,0,12,1,-0.0807125,0.15731697,0.2127774,0.13829215,0.060546,-0.21620288,-0.109922566,0.4530463,-0.29321584,0.12070455,0.28185043,-0.03515825,0.06426705,0.1576946,0.133324,0.22308193,0.34442714,-0.07655939,-0.18306349,-0.17108536,35
8107,645.0,0,0,1,0,1,35,1,-0.2353786,0.19135141,0.30844244,0.16679181,-0.042147197,-0.043785494,-0.16786627,0.42264476,-0.5575465,-0.23677886,0.32552752,-0.08904364,0.02487737,0.13275361,0.25739688,-0.17695591,0.522284,-0.12022267,-0.18283644,-0.24952705,103
8108,2095.0,0,0,1,0,1,35,1,-0.035071943,0.064751774,0.28760523,0.024311472,-0.032392677,-0.11305391,-0.089358635,0.29821134,-0.30832025,-0.030904364,0.29237187,-0.013189753,0.04342164,0.08069411,0.20137408,0.09465292,0.3209068,-0.16298215,-0.20886953,-0.2659348,103
8109,3080.16,0,0,1,0,1,35,1,-0.022593627,0.045515455,0.3606732,0.06377567,-0.036833245,-0.08533912,-0.103114195,0.24909306,-0.2877701,0.004414179,0.22703221,-0.016292391,0.09288757,0.046865538,0.17210907,0.12715614,0.3185451,-0.18171053,-0.13330324,-0.30923483,106
8111,44173.31,0,0,1,0,1,9,1,0.15397075,-0.13218006,0.1503299,0.1794236,-0.020953974,-0.41456297,0.07272508,0.15070818,0.10859603,0.197612,0.19766136,-0.27553645,-0.004745849,-0.031792454,-0.42132854,0.117812596,0.18026613,0.18780085,0.21199502,-0.2259295,167
8116,1665.0,0,0,1,0,1,24,1,0.2741032,0.1905531,-0.13800324,0.39358616,0.18427835,-0.3608709,0.2535049,0.13970624,-0.1709662,0.19057041,0.41390026,-0.36450112,-0.31671086,0.49368772,-0.094141275,0.04012545,0.2939055,-0.16984536,0.19045205,0.02631065,32
8118,45510.0,0,0,1,0,1,83,1,-0.033523176,-0.11652399,0.1785825,0.083710745,0.14337747,-0.13914563,0.26047942,0.28903493,-0.17497312,-0.18264408,0.3515126,0.012302442,0.09957499,0.12788187,0.43842328,-0.06328022,0.29509032,-0.013297188,-0.06498086,-0.258093,186
8120,9400.0,0,0,1,0,1,31,1,-0.247812,0.22498927,0.2699108,0.22052702,-0.009830736,-0.024670945,-0.1802546,0.15748617,-0.62505853,0.14178029,0.16162427,-0.09282593,0.1783562,0.1802893,0.12121005,0.020350022,0.22324789,-0.015243578,0.04356821,-0.15507537,148
8121,2070000.0,0,1,0,0,0,22,1,-0.0216554,-0.076670535,0.22915724,0.027895624,0.15781096,-0.009535298,-0.022387942,0.12408265,-0.28538704,-0.0060282038,0.2331913,0.026955862,0.1605584,-0.0034868196,0.16067499,0.09117502,0.29161468,-0.2061048,-0.22174063,-0.07907755,112
8122,19260.0,0,0,1,0,1,28,1,0.10482173,-0.2081604,0.07740358,-0.016875142,0.13855451,0.15446593,-0.009524516,0.29075715,-0.10649112,0.021712963,0.25968638,0.13103448,0.0645401,-0.02194853,0.17510228,-0.1106704,0.27933416,0.33007348,0.13760531,-0.17558661,190
8127,38310.0,0,0,1,0,1,76,1,-0.17512493,0.06783886,0.15883584,0.16306819,0.13014035,0.013624114,-0.12718385,0.2616562,-0.39613593,0.13267212,0.12831447,-0.12351571,-0.092067175,0.18035752,0.051102117,0.0040463484,0.27094248,0.0644976,0.10179757,-0.15069382,186
8129,1840.0,0,0,1,0,1,24,1,0.08628924,0.32489172,-0.007389525,0.4571405,0.5833208,0.11740909,-0.16373478,-0.0045599327,-0.05410582,0.27027702,0.10777278,-0.07319541,-0.216014,0.19778726,-0.32614386,-0.06619629,0.4301883,0.3987878,0.43402737,-0.023916796,28
8135,2000000.0,1,0,0,0,0,35,1,0.08542387,0.062278975,0.0049280464,0.07821864,0.0977515,-0.08740582,-0.0027560324,0.24925013,-0.058502574,-0.10120833,0.22926903,-0.0762272,0.20203589,-0.09418406,0.19668913,0.114106014,0.21710244,0.03111753,-0.23185936,-0.046412896,105
8138,1490400.0,1,0,0,0,0,62,1,-0.20878275,0.04632496,0.11756504,0.0064780763,-0.0985942,-0.07871003,-0.15938805,0.43386292,-0.23929973,-0.19315818,0.5364679,-0.061762195,0.19434036,0.18542066,0.01872604,-0.16738494,0.47942317,-0.10368218,0.06198963,-0.18655257,126
8144,770000.0,0,0,1,0,1,68,1,-0.060515475,-0.35778654,0.13860622,0.025222719,0.15785238,-0.16695069,0.18463792,0.2545405,-0.18546914,-0.058585662,0.4365282,-0.037287746,-0.086502224,0.15021531,0.4117196,-0.13342762,0.21241091,-0.20408995,0.031176139,-0.1856783,185
8146,5076164.33,1,0,0,0,0,30,1,0.13901764,0.08164711,0.21309379,-0.009291264,0.074936904,-0.109888665,-0.10963963,0.19001067,-0.24932028,0.098846346,0.57403255,-0.36815047,0.08333555,-0.11601155,0.08035854,0.20854838,0.34611148,-0.05071088,-0.24546476,-0.08050383,20
8147,1380000.0,1,0,0,0,0,33,1,-0.020772168,0.038075037,0.0025074212,0.09052707,0.101129495,-0.113379665,0.023050567,0.30858892,-0.08254649,-0.12776229,0.22070235,-0.09618072,0.22891271,-0.13116105,0.20948105,0.059161287,0.21699701,-0.0783146,-0.2588351,-0.07296036,67
8149,74395.0,0,0,1,1,0,14,1,-0.17169708,-0.22571112,0.023100793,0.27530664,-0.023056606,-0.14185068,-0.11778915,0.49836773,-0.4685277,-0.020097395,0.3535521,-0.15765898,0.23717329,0.1422936,0.25114834,0.25980803,0.34871474,-0.1254158,-0.15180759,-0.40963998,87
8157,13176.0,0,0,1,0,1,60,1,-0.15725915,-0.2710943,0.1985467,-0.028795196,-0.10875261,0.2449558,0.1135553,0.14804098,0.0034452628,0.0178936,-0.04697398,-0.049714386,0.0530023,-0.09545895,0.20135278,0.16319026,0.18172412,0.30299923,-0.12509307,-0.15262161,210
8159,22200.0,0,0,1,0,1,51,1,-0.25252378,0.033096343,0.13596392,0.12586293,0.2222752,0.02402567,-0.17048602,0.29890868,-0.5257821,0.1750588,0.14500663,-0.23361976,0.057715382,0.2021022,0.11470454,0.011381134,0.40302432,0.06916585,0.17475924,-0.21907698,145
8161,980.0,0,0,1,0,1,62,1,0.006334574,-0.1473409,0.27802908,0.16353461,0.021334657,-0.07082917,0.02041177,0.35670915,-0.3020286,-0.068831176,0.07287861,0.12911078,0.09178527,0.03624382,0.15834539,-0.12181341,0.14162953,0.04376103,0.08169452,-0.29891184,213
8162,12090.0,0,0,1,0,1,13,1,0.0105565265,-2.4679146e-05,-0.017404871,0.092713825,0.41469118,0.009315114,-0.2378141,0.34949282,-0.43832543,0.15137789,0.43887737,-0.26052248,0.19766681,-0.27721432,0.0649284,0.119320564,0.14427231,0.17780651,0.03533587,-0.19059199,86
